areaOfVerticalExternalSurface,areaRatioOfAdiabaticInternalPartitions,areaRatioOfDiabaticInternalPartitions,areaRatioOfVerticalExternalSurface,coolElectricEquivalentEfficiency,cooledAreaRatio,glazingConduction,heatElectricEquivalentEfficiency,heatedAreaRatio,hotWaterDemand,internalConduction,internalGainsCool,internalGainsHeat,irrVerticalCool,irrVerticalHeat,lpd,opaqueConduction,q50,roofWallRatio,solTrans,unconditionedAreaRatio,ventilatedAreaRatio,ventilationEnergyConsumption,wallToFloorRatio,windowToWallRatio,irr_north,irr_north_east,irr_east,irr_south_east,irr_south,irr_south_west,irr_west,irr_north_west,irr_horizontal,cool_irr_north,cool_irr_north_east,cool_irr_east,cool_irr_south_east,cool_irr_south,cool_irr_south_west,cool_irr_west,cool_irr_north_west,cool_irr_horizontal,BER,SER
5900.302,0.176680339,0.055862797,0.767456864,0,0.00E+00,4.221610365,1.543996469,0.938157113,0.071274786,0.117873683,0,34.24623231,0,788.2453795,2.579886365,0.66826205,10.06813724,0.18223342,1.097528656,0.061842887,0.00E+00,402.5056884,3.810481517,0.018831239,0,16.77727671,0,33.93713818,0,525.9023123,0,35.38876062,176.2398917,0,0,0,0,0,0,0,0,0,110.839,72.3076
2456.9,0.765860765,0.050786984,0.183352251,2.279,0.747586626,9.028226908,3.189388419,0.957601167,0.280245865,0.135472472,7.9322877,7.539086072,726.139779,713.0698092,0.727850855,1.59440159,4.979646358,0.306644015,2.307534034,0.042398833,0.00E+00,392.3955627,0.556491762,0.177158207,0,53.43659525,0,90.82746111,24.31290872,137.0297153,0,105.9207044,301.5424244,0.00E+00,54.398249,0.00E+00,73.61493889,26.49540878,114.9595972,0.00E+00,102.2218985,354.4496865,33.7143,32.7234
2931.66,0.369746924,0.00E+00,0.630253076,0,0.00E+00,4.506229515,1.65605903,1,0.110122767,0.00E+00,0,27.69503138,0,789.2750365,1.211875455,0.750404402,15.43506291,0.510399375,1.18557858,0.00E+00,0.00E+00,2115.284465,0.959250049,0.002824338,0,45.05200522,0,54.85238466,0,131.8027008,0,55.33496107,502.2329847,0,0,0,0,0,0,0,0,0,61.7093,30.3049
1700.72,0.36407894,0.00E+00,0.63592106,0,0.00E+00,4.543827281,1.712040539,1,0.10415122,0.00E+00,0,26.33297976,0,785.7713126,2.440845833,0.773225154,14.62354614,0.460773621,1.196153984,0.00E+00,0.00E+00,928.3847185,1.170263129,0.010448516,17.49996195,0,92.58084971,0,59.90371592,0,162.3855422,0,453.4012429,0,0,0,0,0,0,0,0,0,63.3797,32.6773
46.914,0.772632861,0.145039027,0.082328113,2.137,0.452098472,5.076,2.179518885,0.840278808,0.069952543,0.685647049,8.80197542,29.34035313,581.4985203,727.666661,4.256990414,2.154046133,18.43490929,0.596733571,0.68,0.159721192,0.00E+00,12.28819175,0.347871867,0.04976766,0,257.0947784,0,0,0,0,0,0,470.5718826,0.00E+00,443.7457621,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,137.7527582,95.6236,44.8278
48.552,0.679342397,0.236428377,0.084229226,2.277827763,0.712402079,1.763344,1.777342931,0.905142325,0.118171101,0.461934289,8.550962713,30.50307389,901.1340228,905.1682187,5.270824666,1.589716281,19.95667011,0.580557684,0.67104,0.094857675,0.00E+00,0,0.376576437,0.047565497,0,0,0,0,0,0,242.9118917,0,662.2563269,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,284.0315266,0.00E+00,617.1024962,102.446,51.966
84.952,0.730386892,0.144272876,0.125340233,2.414,0.533414174,0.944753229,2.531957324,0.79244139,0.090665589,2.258834107,6.933169433,22.46241076,758.7398754,802.321548,5.716421953,4.660567679,15.20384928,0.485570891,0.35801175,0.20755861,0.00E+00,3.193540319,0.572298572,0.106994538,0,0,160.6789833,0,0,0,253.7026641,0,387.9399006,0.00E+00,0.00E+00,252.7325569,0.00E+00,0.00E+00,0.00E+00,312.7574681,0.00E+00,193.2498505,119.918,44.8461
254.6,0.697789806,0.00E+00,0.302210194,1.775,1,4.978744,1.864,1,0.08,0,12.88633208,11.685148,751.1996047,751.1996047,1.31508206,0.693841093,8.0472103,0.735177866,1.34208,0.00E+00,0.00E+00,1272.24,0.360215054,0.177690495,30.71936759,0,0,0,83.81620553,0,0,0,636.6640316,30.71936759,0.00E+00,0.00E+00,0.00E+00,83.81620553,0.00E+00,0.00E+00,0.00E+00,636.6640316,79.254,84.6347
100.492,0.872896668,0.00E+00,0.127103332,2.57,0.399068021,15.6604568,2.001593813,1,0.117431881,0,6.096963554,36.78682975,698,662.1585876,5.061697705,3.272570539,21.3969938,0.462937894,2.310845182,0.00E+00,0.00E+00,6.107332773,0.65039156,0.218176571,57.24573696,0,0,0,150.8007886,0,27.28332362,0,426.8287384,0.00E+00,0.00E+00,0.00E+00,0.00E+00,446.5454545,0.00E+00,0.00E+00,0.00E+00,251.4545455,131.094,56.8682
23.428,0.840454628,0.094361671,0.065183701,0,0.00E+00,2.435102821,0.8,0.874346706,0.45627972,0.364105136,0,52.48433291,0,888.9960917,4.130078494,0.559682297,33.94879188,0.00E+00,0.36861442,0.125653294,0.00E+00,27.37952374,0.172454914,0.490182687,0,0,0,25.09391982,67.01996948,0,0,0,796.8822024,0,0,0,0,0,0,0,0,0,117.782,63.4389
100.0808,0.755871053,0.021840832,0.222288114,0,0.00E+00,6.207900707,0.885989832,0.937111334,0.068828485,0.112300522,0,51.73778311,0,704.3549321,5.200069738,1.24565478,28.73155366,0.281453108,0.838772151,0.062888666,0.301805416,0,1.003819458,0.324827539,15.43522598,156.5702177,49.36184016,9.838063628,0,171.1503289,0,0,301.9992557,0,0,0,0,0,0,0,0,0,199.52,52.2599
386.643,0.226241075,0.264036249,0.509722676,2.197978942,0.3808604,0.757829821,2.638543279,0.533393521,0.527107435,1.760294556,1.341032563,24.87293707,422.4757487,642.193066,3.407766272,2.41317057,9.681297215,0.799511175,0.112678233,0.466606479,0.3808604,16.39981473,0.811780638,0.149972972,43.33692405,25.46283154,290.7567303,0,123.0070155,0,0,0,159.6295646,126.5411149,74.34987973,221.5847541,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,65.5407,43.5189
55.5439,0.670289245,0.245431061,0.084279694,1.692,0.72515058,0,1.958891714,0.800305655,0.072865062,0.471235447,14.18160276,14.08695739,922,870.7086203,4.254888188,2.263087257,13.83039151,0.857306907,0,0.199694345,0.72515058,0.155218153,0.166443619,0.00E+00,0,60.77177695,0,0,0,0,0,0,809.9368433,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,922,134.665,62.163
304.368,0.565919887,0.088729494,0.34535062,0,0.00E+00,9.429659605,1.741080111,0.9084869,0.162500619,0.382172631,0,31.11034555,0,822.9489823,0.800312261,2.54814386,14.64283417,0.567181023,1.274075769,0.0915131,0.00E+00,0,0.763113953,0.380303777,11.5539957,0,119.768461,0,35.25841498,0,107.5415807,0,548.82653,0,0,0,0,0,0,0,0,0,75.1684,39.1588
240.192,0.743847223,0.00E+00,0.256152777,0,0.00E+00,1.98612987,0.8,1,0.04,0.00E+00,0,63.4375,0,894.499148,1.211759572,0.192049221,31.25,0.747246505,0.565590371,0.00E+00,0.00E+00,0,0.322076808,0.116265321,0,0,93.39241634,0,0,0,106.9147283,0,694.1920033,0,0,0,0,0,0,0,0,0,100.176,82.0127
0,0.884342913,0.115657087,0.00E+00,2.322,0.836866626,0,3.39478125,0.859836036,0.036714219,0.419223175,7.514558943,4.922939229,0,0,3.922731806,0,7.855044991,0,0,0.140163964,0.00E+00,0.02383618,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1762,61.657
315.99,0.558605004,0.317698547,0.123696449,2.513,0.965101215,21.339072,3.301542351,1,0.878734722,1.330820561,6.358750825,5.461064847,676.194531,691.4738479,2.009565755,1.468254296,4.92219367,0.231990084,2.8832,0.00E+00,0.00E+00,1008.999213,0.355960843,0.170131966,0,206.0877649,0,144.1297881,0,125.7375073,0,0,215.5187877,0.00E+00,231.864233,0.00E+00,162.1568499,0.00E+00,77.04150943,0.00E+00,0.00E+00,205.1319387,92.9746,70.3618
1961.789,0.762749085,0.00E+00,0.237250915,0.85344054,0.771896779,9.480012003,1.647531931,1,0.219670685,0.00E+00,70.59694692,36.28116778,947.9843003,937.373909,0.891429092,0.757918876,15.45291723,0.730968761,1.340643704,0.00E+00,0.697504333,73.29330543,0.373253918,0.091635696,13.42249105,0,53.45851894,0,36.17295366,0,39.95441103,0,794.3655343,17.75197422,0.00E+00,51.14660576,0.00E+00,5.171875233,0.00E+00,37.15838856,0.00E+00,836.7554565,174.509,71.818
1643.3427,0.431693732,0.294252084,0.274054184,1.340811311,0.583153583,5.773950218,1.470505359,0.648716147,0.197949568,0.774159204,27.82787168,60.75250089,759.9860859,765.1000153,0.544780099,0.632766904,20.4904537,0.527271402,0.939887141,0.351283853,0.45869011,17.63095136,0.447562667,0.131414647,2.78788635,0,108.5638581,0,117.3421469,0,76.79840614,105.6436659,353.9640519,0.242975244,0.00E+00,100.7293898,0.00E+00,130.5853642,0.00E+00,0.00E+00,128.3546725,400.0736841,138.907,61.1677
303.03,0.794710024,0.067272429,0.138017546,1.11,0.858500543,3.29766,0.735639541,0.907048171,0.220033389,0.120573014,31.18180578,72.33068674,805.2320696,804.1169784,1.714151658,0.312578739,33.9976289,0.679969263,0.55632,0.092951829,0.858500543,2.667169982,0.43901485,0.112611953,0,0,115.8423364,0,0,0,110.6755245,0,577.5991175,0.00E+00,0.00E+00,110.9197684,0.00E+00,0.00E+00,0.00E+00,111.6463885,0.00E+00,582.6659126,238.811,81.037
149.1909,0.839004601,0.076859767,0.084135631,1.775,0.915469179,13.474455,2.991,0.915469179,0.0965709,1.052276543,8.338371461,2.936602249,1014.873559,1014.873559,1.237972205,1.377819439,5.385223998,0.76290766,2.27316,0.084530821,0.00E+00,0,0.143114268,0.244228033,0,0,0,51.51821208,0,0,0,106.9062608,856.4490861,0.00E+00,0.00E+00,0.00E+00,51.51821208,0.00E+00,0.00E+00,0.00E+00,106.9062608,856.4490861,176.091,64.5888
256.2223,0.904231862,0.00E+00,0.095768138,1.775,0.99312949,18.02606417,3.198407718,1,0.133235955,0,12.83957341,4.294727942,978.5377334,974.7359136,1.85803293,1.357408251,7.937327782,0.691461662,2.64178636,0.00E+00,0.00E+00,0,0.235975594,0.085075343,0,56.76889684,0,54.30627604,0,112.7333761,0,0,750.9273646,0.00E+00,57.52688033,0.00E+00,45.81843548,0.00E+00,114.2386024,0.00E+00,0.00E+00,760.9538152,249.319,68.3076
1642.4671,0.524911188,0.151540364,0.323548448,1.026767197,0.785450801,5.887513443,1.237261924,0.950958184,0.299686064,0.111987271,40.91751663,54.27814668,860.9179041,838.84801,0.63500792,0.622156688,22.13179688,0.75239791,0.803331347,0.049041816,0.767080863,50.05873003,0.328385053,0.063628733,0,21.44757532,0,42.25589753,0,44.44031395,0,29.07411175,701.6301114,0.00E+00,15.8006398,0.00E+00,37.43879716,0.00E+00,52.55734262,0.00E+00,14.51180812,740.6093164,212.266,88.1119
523.63,0.525272109,0.27168632,0.203041572,2.435,0.712639089,18.27932945,2.72000636,0.951666964,0.06155107,0.988619642,6.843028534,17.59791763,682.5032116,771.36292,1.97625759,1.23909062,8.048418775,0.305917128,2.511006061,0.048333036,0.00E+00,857.6178242,0.550187553,0.102667914,0,50.42168641,0,213.9773175,0,209.5194639,0,0,297.4444522,0.00E+00,101.0620916,0.00E+00,377.2129967,0.00E+00,186.6106276,0.00E+00,0.00E+00,17.61749576,88.8767,64.7413
73.16,0.569192994,0.191291537,0.239515469,2.471,0.766482704,20.698794,3.460427898,0.784221938,0.061318616,0.295303223,6.64937066,4.542046518,913.9280355,898.7724975,6.092261931,0.724114403,4.586733932,0.735023542,2.9937,0.215778062,0.00E+00,214.8373928,0.360500641,0.241115364,0,0,0,27.98740693,0,31.51530472,0,119.5179704,719.7518154,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,132.7245445,781.203491,241.805,66.8907
113.2592,0.66637998,0.076398473,0.257221547,2.279,0.969872843,9.46912,1.864957793,1,0.2,0.00E+00,7.566654428,11.76178358,778.8605883,781.435922,0.878651976,3.216928308,13.40524114,0.625938875,1.5844,0.00E+00,0.00E+00,0,0.597579275,0.268587452,28.51719617,0,66.49581845,0,9.259603425,0,100.0476613,0,577.1156427,29.1231915,0.00E+00,66.47798806,0.00E+00,9.456371595,0.00E+00,102.1736913,0.00E+00,571.6293458,83.237,40.1625
1083.7612,0.561026149,0.014821406,0.424152445,2.817353415,0.875022123,8.759666684,3.467440608,0.984564234,1.339475235,0.39967914,6.440765492,9.577390778,666.2959292,665.4054858,4.015154195,1.002195476,5.593896925,0.422741999,2.611264404,0.015435766,0.00E+00,7.446977488,1.370080655,0.081903006,34.12921335,0,77.06634151,0,103.6529912,0,83.47849164,0,367.0784481,34.76789599,0.00E+00,79.48091803,0.00E+00,101.6213709,0.00E+00,71.84630908,0.00E+00,378.5794352,87.7357,92.0494
243.6186,0.943941819,0.00E+00,0.056058181,1.775,0.989428393,10.20576289,1.85275181,1,0.045842078,0,12.01026067,11.40329513,770.1858181,761.0304846,0.662809752,0.952021366,12.91481353,0.774641521,1.378937921,0.00E+00,0.00E+00,926.4076419,0.127056744,0.124518818,11.94472142,0,0,0,76.91990602,0,0,0,672.1658572,8.542600388,0.00E+00,0.00E+00,0.00E+00,78.73465574,0.00E+00,0.00E+00,0.00E+00,682.908562,164.173,60.9172
0,1,0.00E+00,0.00E+00,2.279,1,0,3.457,1,0.08,0,7.816950885,3.397248179,0,0,28.49462366,2.00506,4.339022274,0,0,0.00E+00,0.00E+00,29.574,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.766,71.703
0,0.472883457,0.527116543,0.00E+00,2.208,0.082700115,0,3.196,0.082700115,0.009495127,2.084538978,7.794449695,3.720232268,0,0,0.309944094,0.875466124,3.128911139,0,0,0.917299885,0.00E+00,5.089836135,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9277,6.32947
228.75,0.521363726,0.252910993,0.225725281,2.563,0.952945767,7.50998479,3.696002185,1,3.222542333,1.848001092,7.256417228,6.83129201,597.3042492,585.8433661,1.052327501,2.234414577,3.070453943,0.00E+00,2.155117198,0.00E+00,0.00E+00,250.1960505,0.892508779,0.338185792,0,92.96174863,0,219.668459,0,0,161.3790164,111.8341421,0,0.00E+00,109.6586221,0.00E+00,240.1178837,0.00E+00,0.00E+00,160.6832715,86.84447195,0.00E+00,121.367,107.216
768.18,0.883346413,0.031984754,0.084668833,2.279,0.821325995,9.205991,3.040315501,0.97408743,0.067960555,0.117296304,7.672350877,12.12578463,691.3940533,719.6480635,0.713713334,1.633271284,10.99837737,0.451064742,2.48904,0.02591257,0.00E+00,3689.210444,0.242987284,0.016571637,0,0,79.27258551,0,225.9585551,0,42.43119012,0,371.9857327,0.00E+00,0.00E+00,104.8660207,0.00E+00,284.6298981,0.00E+00,56.13025023,0.00E+00,245.7678842,114.945,62.5887
0,0.702677275,0.297322725,0.00E+00,2.279,0.789938217,0,3.101108047,0.880185349,0.084794793,2.245585119,7.774442436,9.290156705,0,0,14.62735976,0,9.873773343,0,0,0.119814651,0.00E+00,86.47868678,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2793,59.1412
849.59,0.635217409,0.165302898,0.199479694,2.178405576,0.797748692,6.582843205,1.837841486,0.87004803,0.052462917,0.2088992,8.421268468,29.42369475,802.6842538,798.2125925,0.266761766,0.837081544,8.802995813,0.749885186,1.425344967,0.12995197,0.757066697,1092.782474,0.280452902,0.104791723,19.00870847,0,3.193826164,0,25.34544892,0,33.19739094,0,717.467218,19.86338329,0.00E+00,0.00E+00,0.00E+00,7.745602622,0.00E+00,34.69002122,0.00E+00,740.3852466,79.2998,55.7965
655.39,0.46380594,0.00E+00,0.53619406,0,0.00E+00,5.425039722,1.877010103,1,0.152316065,0.00E+00,0,27.67007221,0,704.4268952,1.526109208,0.875518818,8.111501143,0.519364325,1.3667,0.00E+00,0.00E+00,892.2551855,0.907578968,0.031385892,41.3812363,0,0,0,55.17668801,0,158.0994654,0,449.7695055,0,0,0,0,0,0,0,0,0,74.9799,79.6988
291.9256,0.823803697,0.046131523,0.13006478,1.389782517,0.854037682,8.0454,2.858443338,0.970220116,0.077018841,0.0544052,21.3460483,10.74453105,784.0109336,779.4520474,1.079408178,0.706558722,4.309003323,0.771412016,2.0034,0.029779884,0.791924637,2076.639721,0.243583933,0.076638705,0,0,0,61.105725,0,0,0,66.52507027,651.8212522,0.00E+00,0.00E+00,0.00E+00,29.05439108,0.00E+00,0.00E+00,0.00E+00,69.91549268,685.0410499,131.353,70.0619
1883.9859,0.754614478,0.06071721,0.184668312,2.471,0.021965833,6.14272059,1.860895184,0.915873406,0.07012774,0.219264107,6.223548894,28.64692226,670.3251542,715.900914,0.234419275,0.813281373,13.69996653,0.658506129,1.342089138,0.084126594,0.00E+00,72276.1241,0.428221436,0.04519381,24.39084756,0,37.08818935,0,72.95826489,0,22.04992401,0,559.4136882,0.00E+00,0.00E+00,0.00E+00,0.00E+00,354.5093971,0.00E+00,315.8157571,0.00E+00,0.00E+00,114.292,72.027
128.6,0.86148212,0.00E+00,0.13851788,0,0.00E+00,2.024647833,1.023583333,1,0.14,0.00E+00,0,90.1280024,0,563.9125575,4.561947342,0.323158387,24.42400065,0.154503616,0.70320175,0.00E+00,1,0,0.739718148,0.300933126,81.12820513,0,27.773833,0,46.01972387,0,266.5384615,0,142.452334,0,0,0,0,0,0,0,0,0,207.943,32.3106
357.47,0.733103997,0.078578465,0.188317538,2.369,0.913488205,10.86612,3.565,0.913488205,1.545978018,0.356799232,8.828527955,3.898516257,742.6268039,742.6268039,0.75981887,0.768757492,2.805049088,0.475227176,2.24595,0.086511795,0.913488205,258.251158,0.583167477,0.569110695,0,69.8727911,0,169.499865,0,12.46677267,0,59.07653536,431.7108398,0.00E+00,69.8727911,0.00E+00,169.499865,0.00E+00,12.46677267,0.00E+00,59.07653536,431.7108398,62.8826,45.3145
252.4713,0.855424069,0.00E+00,0.144575931,1.775,0.426802115,8.39732,1.566828741,1,0.070224395,0.00E+00,12.88633208,34.27910351,981,967.1062851,0.391073486,0.650250599,16.37411413,0.65884147,1.41664,0.00E+00,0.00E+00,0.31682939,0.29278145,0.086339319,0,84.26612363,0,0,0,167.3383254,0,0,715.501836,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,981,0.00E+00,0.00E+00,0.00E+00,74.9747,48.97
40.5,0.868126716,0.00E+00,0.131873284,1.853,0.688285571,16.998282,2.109119155,1,3.995816993,0,14.85317635,23.66126486,614,609.295082,6.625772557,2.25080704,16.1093732,0.00E+00,2.2967,0.00E+00,0.00E+00,85.28944525,0.678733032,0.344365432,3.704918033,0,0,0,593.8688525,0,11.72131148,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,614,0.00E+00,0.00E+00,0.00E+00,0.00E+00,248.215,146.999
1160.9002,0.465954436,0.016838001,0.517207563,0,0.00E+00,6.557433819,1.721337574,0.988275862,0.106519136,0.024801322,0,29.59734078,0,708.8483245,0.567365011,2.334653058,14.80358466,0.487435668,1.222176682,0.011724138,0.00E+00,21.98922373,0.964603407,0.138932528,0,77.47553706,0,53.40402787,0,113.5947106,0,40.0060769,424.3679721,0,0,0,0,0,0,0,0,0,163.719,53.9838
660.3185,0.554379416,0.045908734,0.39971185,2.485,0.284634252,9.759618875,2.040285403,0.919621988,2.401160325,0.493800014,7.373996213,29.58685002,627.8628522,648.6442381,1.318021532,1.920970341,13.75902249,0.401805693,1.633007095,0.080378012,0.00E+00,146.7565908,0.952703073,0.075822046,46.43727614,0,111.3888669,0,110.4828435,0,148.0996194,0,232.2356322,39.61428697,0.00E+00,219.1751848,0.00E+00,108.7174015,0.00E+00,188.4029128,0.00E+00,71.95306614,213.425,116.568
146.688,0,0,1,0,0.00E+00,0,0.8,1,0.2,0.00E+00,0,61.40625,0,666.4053183,0.433867999,1.113020385,31.25,0.34145737,0,0.00E+00,0.00E+00,125.499,1.928582698,0.00E+00,0,110.5554299,0,48.74551508,0,176.0791286,0,36.00607687,295.019168,0,0,0,0,0,0,0,0,0,228.14,61.2885
51.7992,0.854568855,0.00E+00,0.145431145,2.137,0.670656371,19.02687412,2.69240569,1,1.027204633,0.00E+00,8.890311728,17.07432327,862.2614363,799.3333333,3.568506331,1.346910188,10.10891449,0.666666667,2.607426282,0.00E+00,0.00E+00,0.972420463,0.499992278,0.354063383,0,0,0,117,0,0,0,67.66666667,614.6666667,0.00E+00,0.00E+00,0.00E+00,190.6203261,0.00E+00,0.00E+00,0.00E+00,0.00E+00,671.6411102,101.196,75.4256
590.21,0.489789038,0.00E+00,0.510210962,1.981,0.010235595,8.181632942,1.708544403,1,0.154289244,0.00E+00,9.683105097,29.2890694,490,784.7009503,0.406231992,0.663999443,10.11024397,0.606689235,1.411384282,0.00E+00,0.00E+00,390.4290945,0.578654274,0.01660426,0,57.33896656,0,56.39235783,0,75.65752822,0,46.86502912,548.4470685,0.00E+00,490,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,62.7047,54.3539
2639.7185,0.830885246,0.00E+00,0.169114754,2.485,0.849994639,13.04188094,3.048532178,1,0.21035423,0.00E+00,6.746911408,11.52182599,791.7320559,786.2750169,0.147428944,3.685748915,9.278294397,0.416600651,2.23635239,0.00E+00,0.00E+00,5.422785924,0.304357328,0.196384577,17.97291743,7.282582975,45.50687786,26.87854764,22.31341906,34.53113371,51.18904808,14.56789186,566.0325983,14.992128,7.874738111,56.71485154,28.07146394,17.3489679,30.12502173,24.01121276,13.75809126,598.8355806,98.9804,73.4298
341.4875,0.451473926,0.053164079,0.495361994,2.396,0.920753614,6.865715616,3.077810456,0.962061437,2.661789122,0.127998506,8.107826616,7.216205698,775.2268351,765.2445234,1.148353793,1.186042056,8.865856364,0.631910512,2.150202368,0.037938563,0.920753614,391.3617042,0.587020611,0.187948607,0,49.07769514,0,147.2658227,0,99.80524184,0,71.89394624,397.2018175,0.00E+00,52.09111456,0.00E+00,156.3080911,0.00E+00,83.44799206,0.00E+00,61.78923219,421.5904052,223.165,129.605
46.9141,0.926016428,0.00E+00,0.073983572,1.775,0.968108947,9.79532,2.281206689,1,3.044288916,0,14.42372545,9.93251227,614,614,3.292339879,3.357832384,11.38403047,0.00E+00,1.7708,0.00E+00,0.00E+00,76.36328564,0.269574786,0.849744533,0,0,0,0,614,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,614,0.00E+00,0.00E+00,0.00E+00,0.00E+00,248.208,119.828
107.5914,0.868841616,0.00E+00,0.131158384,1.903,0.949056693,17.578107,2.907175619,1,2.796162762,0.00E+00,12.45482375,7.266127991,683.7631484,683.7631484,4.901100776,5.538465121,8.87911424,0.00E+00,2.54235,0.00E+00,0.00E+00,211.0097177,0.511293067,0.849746355,0,0,489.7099434,0,194.053205,0,0,0,0,0.00E+00,0.00E+00,489.7099434,0.00E+00,194.053205,0.00E+00,0.00E+00,0.00E+00,0.00E+00,300.002,136.04
302.5605,0.83658456,0.00E+00,0.16341544,0,0.00E+00,4.7016,0.8,1,0.04,0.00E+00,0,63.4375,0,617.0103563,0.277855952,1.84,31.25,0.00E+00,0.68,0.00E+00,0.00E+00,0,0.465986693,0.84974377,38.53743301,0,0,0,88.79018709,0,489.6827362,0,0,0,0,0,0,0,0,0,0,0,84.4425,88.703
1289.5874,0.57155083,0.00E+00,0.42844917,0.576942109,0.782378866,2.443794946,1.226239425,1,2.961247789,0.00E+00,145.0774983,35.3534449,857.6773123,849.6092155,0.072438598,0.642967907,21.79841379,0.839553891,0.8172468,0.00E+00,0.764442969,0.490012223,0.191108875,0.090589983,0,17.99555422,9.356128151,15.24170176,0,36.49076408,0,24.1616584,746.3634089,0.00E+00,17.72582745,0.00E+00,0.00E+00,0.00E+00,35.47547422,0.00E+00,31.96425,772.5117606,134.249,98.2301
2237.8336,0.782176103,0.065875499,0.151948398,0.603393338,0.645241902,12.77291437,1.34009977,0.885578915,0.266038357,0.393589985,143.3669399,33.37559876,854.2409771,845.9917879,0.079019004,0.581017544,20.26768806,0.790860732,1.725795139,0.114421085,0.616181313,1.03464104,0.18585037,0.075224181,7.911751651,0,47.48607382,0,7.461626398,0,45.83106907,10.95164863,726.3496184,6.784924204,0.00E+00,36.31077238,0.00E+00,3.311878792,0.00E+00,29.05094034,11.788961,766.9935004,96.8126,68.1772
1358.9461,0.707141515,0.079425974,0.213432511,1.01300251,0.543810382,12.53106037,1.908757888,0.871127894,0.132334995,0.453986382,53.1652099,26.29856277,770.1930612,794.7127114,0.086386187,0.999483606,13.74534714,0.676784233,1.693117361,0.128872106,0.49638284,0.332867367,0.260494192,0.004135411,23.30152698,0.080352211,25.34463982,8.397520536,37.71097613,7.3894443,60.79203876,0,631.6962126,28.35831039,0.00E+00,21.95488047,0.00E+00,70.91675695,19.0286237,141.6339241,0.00E+00,488.3005656,106.026,59.3377
213.34,0.1784743,0.096274137,0.725251564,0,0.00E+00,1.039276048,0.8,0.175797847,0.178647414,0.699894603,0,64.88259245,0,807.3825131,0.56224643,1.058019637,31.25,0.594695746,0.152014911,0.824202153,0.00E+00,8.608348438,0.681532122,0.091731508,0,0,0,0,0,214.9546279,0,61.33874239,531.0891427,0,0,0,0,0,0,0,0,0,74.889,35.634
