areaOfVerticalExternalSurface,areaRatioOfAdiabaticInternalPartitions,areaRatioOfDiabaticInternalPartitions,areaRatioOfVerticalExternalSurface,ber,coolElectricEquivalentEfficiency,cool_irr_east,cool_irr_horizontal,cool_irr_north,cool_irr_north_east,cool_irr_north_west,cool_irr_south,cool_irr_south_east,cool_irr_south_west,cool_irr_west,cooledAreaRatio,glazingConduction,heatElectricEquivalentEfficiency,heatedAreaRatio,hotWaterDemand,internalConduction,internalGainsCool,internalGainsHeat,irrVerticalCool,irrVerticalHeat,irr_east,irr_horizontal,irr_north,irr_north_east,irr_north_west,irr_south,irr_south_east,irr_south_west,irr_west,lpd,opaqueConduction,q50,roofWallRatio,ser,solTrans,unconditionedAreaRatio,ventilatedAreaRatio,ventilationEnergyConsumption,wallToFloorRatio,windowToWallRatio
190.79,0.73509851,0.00E+00,0.26490149,86.2269,0,0,0,0,0,0,0,0,0,0,0.00E+00,3.9656,0.8,1,0.096600718,0.00E+00,0,50.95075942,0,690.7577261,0,302.2275712,0,177.9673114,55.33259582,0,87.21647277,68.01377489,0,2.025813009,0.894515185,31.25,0.319142103,25.8149,0.68,0.00E+00,0.00E+00,13.55743684,1.161441529,0.158341632
227.4,0.223977695,0.353345725,0.42267658,91.627,0,0,0,0,0,0,0,0,0,0,0.00E+00,2.742305376,0.8,0.358388455,0.131848352,0.821975072,0,51.32772551,0,796.6727786,227.574048,449.5641749,25.78984485,0,0,93.74471086,0,0,0,1.887135317,0.567328805,27.07284676,0.385781804,25.8571,0.375197133,0.641611545,0.00E+00,0.082979675,0.651146809,0.160070361
2955.7294,0.692822811,0.072216501,0.234960688,42.2775,1.775,185.4095267,255.3868673,40.33782847,2.436643869,2.306287001,76.96982219,3.232883578,2.719319222,110.2950521,0.574197449,3.904697199,2.006420524,0.867972132,0.059739382,0.390278376,12.47313034,21.24899854,679.0942304,661.7828832,166.7605016,205.2851881,35.78560519,1.538001843,1.455721004,117.8781177,2.04058581,1.716425625,129.3227363,0.709206508,2.244317402,13.41429179,0.20478231,25.9294,1.222871676,0.132027868,0.00E+00,23.61408058,0.73834721,0.24231589
1571.7,0.512746156,0.133935797,0.353318047,70.4387,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.577231873,1.616821777,0.608795859,0.111328123,1.24984185,0,35.99249086,0,842.391571,75.74695523,365.5841584,0,11.90309296,201.9921143,95.77236485,64.14527293,27.24761237,0,0.588734093,2.606771369,15.46244069,0.358742569,25.9617,1.03944831,0.391204141,0.57741986,0.841898791,0.848334044,0.134567666
83.72,0.853687522,0.00E+00,0.146312478,50.3313,1.587254195,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,631,0.00E+00,0.00E+00,0.00E+00,0.277163553,6.876844787,1.699593805,1,0.133279451,0.00E+00,16.34884891,26.13541087,631,705.4984668,0,481.5518781,49.95224973,0,0,138.854051,0,0,35.140288,0.820219695,1.337726739,15.46664707,0.518355089,26.0243,0.859046795,0.00E+00,0.277163553,29.58511737,0.319176515,0.087016245
79.44,0.781446022,0.00E+00,0.218553978,47.6228,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.687670127,1.45572123,1,0.11549238,0.00E+00,0,35.22791736,0,685.2131051,1.090613932,475.1939197,55.27597403,0,0,153.6525974,0,0,0,0.770610832,1.165566006,18.12974418,0.511511216,26.0603,0.545526224,0.00E+00,0.00E+00,50.68013743,0.417446138,0.090130916
134,0.654309522,0.00E+00,0.345690478,75.5683,0,0,0,0,0,0,0,0,0,0,0.00E+00,2.492508124,0.8,1,0.103112181,0.00E+00,0,49.47312969,0,854.5835922,112.4933546,591.9313075,0,0,0,41.66204986,0,0,108.4968802,0.676778846,0.4323361,31.25,0.625059459,26.2484,0.593819793,0.00E+00,0.00E+00,152.5249282,0.581067603,0.035597015
1246.5,0.803456628,0.033335516,0.163207856,84.8601,0,0,0,0,0,0,0,0,0,0,0.00E+00,3.755878864,0.8,0.871634168,0.105458862,0.094485819,0,61.24749181,0,605.0504118,21.65726052,226.5390482,56.97376449,0,0,251.6165345,0,0,48.26380415,2.731305163,1.585488315,31.25,0.229461581,26.2608,0.637097792,0.128365832,0.00E+00,1.377969113,0.71215956,0.152587244
3825.6,0.764735354,0.045493328,0.189771318,45.0584,1.775,53.24688481,58.86799716,86.11569243,0.00E+00,0.00E+00,240.75504,0.00E+00,0.00E+00,79.05227434,0.906373701,2.659580205,1.864,0.906373701,0.085892889,0.387460768,8.400694862,7.617634112,518.0378888,518.0378888,53.24688481,58.86799716,86.11569243,0,0,240.75504,0,0,79.05227434,0.49443581,1.828523615,9.793256157,0.045640784,26.2626,0.923726795,0.093626299,0.00E+00,0,0.369891226,0.300083647
364.18,0.740723338,0.00E+00,0.259276662,75.6716,0,0,0,0,0,0,0,0,0,0,0.00E+00,5.506660638,1.410455278,1,0.112538354,0.00E+00,0,40.36396394,0,724.0273404,88.30119778,465.7863179,17.81552947,0,0,50.93274537,0,0,101.19155,1.3725045,1.267276158,17.8805276,0.565961504,26.3026,1.079658662,0.00E+00,0.00E+00,47.86149319,0.663859419,0.043165468
209.4,0.76137211,0.015553425,0.223074465,70.1913,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.882176522,1.408038851,0.993840302,0.107353885,0.023333905,0,36.94928208,0,903.7485573,93.77576257,629.6203627,0,0,0,180.352432,0,0,0,1.256909363,0.764264411,19.08381579,0.573262686,26.3951,0.814660978,0.006159698,0.00E+00,0,0.594396662,0.164278892
0,0.810937526,0.189062474,0.00E+00,81.968,2.279,0,0,0,0,0,0,0,0,0,0.381668795,0,3.26469519,0.397046577,0.067451285,2.215215157,7.72010891,5.705624135,0,0,0,0,0,0,0,0,0,0,0,14.38939699,0,8.354124646,1,26.5202,0,0.602953423,0.00E+00,34.10996469,0.00E+00,0
1361.5303,0.823904274,0.00763652,0.168459207,73.4392,1.42,0.00E+00,281.3580186,0.00E+00,53.91845301,84.65345278,0.00E+00,78.65627248,265.7719989,0.00E+00,0.198942281,2.602399111,0.833291211,0.788808229,0.441276878,0.032817046,31.57581202,65.26976364,764.3581958,746.3479989,0,298.8686182,0,100.6515237,76.93228713,0,92.02067665,177.8748932,0,1.703378808,1.713132727,25.8356687,0.334833146,26.5386,0.614803645,0.211191771,0.00E+00,6.78228065,0.521026301,0.201980962
563.02,0.164662237,0.070229796,0.765107967,43.5664,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.32573262,0.8,0.075299131,0.183439029,0.219369826,0,59.375,0,625.6402116,224.8465608,0,0,0,0,400.7936508,0,0,0,0.402601773,0.45537984,31.25,0.638364154,26.5523,0.043636364,0.924700869,0.00E+00,5.846079523,0.523846741,0.010230542
256.3508,0.514544389,0.044965116,0.440490495,76.801,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.0088,0.8,0.896553038,1.040145496,0.311274736,0,121.7488463,0,682.2481755,0,142.5009814,0,66.80856329,234.9701349,0,191.1435767,46.82491915,0,1.527456229,0.622238374,31.25,0.506226783,26.5568,0.68,0.103446962,0.00E+00,0.064301169,0.976388497,0.134606172
298.4,0.12481203,0.234156821,0.641031149,50.2804,2.279,484.9584665,0.00E+00,18.77316294,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,171.3258786,0.278176695,11.71842759,3.133580234,0.306716961,0.026733321,4.850907986,7.816950885,8.761397728,675.057508,679.8820225,426.3820225,0,16.50561798,0,0,0,0,0,236.994382,0.719013139,3.151377459,9.629963737,0.043409877,26.5678,1.788794882,0.693283039,0.00E+00,0,1.35611707,0.085120643
170.3368,0.852832742,0.00E+00,0.147167258,82.9868,0,0,0,0,0,0,0,0,0,0,0.00E+00,8.348374252,1.672333333,1,0.07787698,0.00E+00,0,31.68912866,0,718.5435605,109.8450844,395.9324278,38.7597107,0,0,9.947836247,0,0,164.0585013,4.992785417,3.878457725,14.94917281,0.333395709,26.5906,1.41393627,0.00E+00,0.00E+00,0.132699804,0.695990847,0.199604548
6052.3,0.72664384,0.089481184,0.183874976,61.9531,2.353550885,0.00E+00,445.5002823,0.00E+00,52.61540006,78.41294338,0.00E+00,144.3415139,49.61972874,0.00E+00,0.693910743,6.884494722,2.033531968,0.750902771,0.239989616,0.254948042,7.44290043,24.31819076,770.4898684,759.6717417,0,416.427141,0,60.45123048,78.9945926,0,133.0785319,70.72024577,0,0.263446603,2.914900363,12.49075731,0.40147321,26.6013,1.490659826,0.249097229,0.682602643,839.6539813,0.344179101,0.338747253
117.22,0.596869193,0.197647513,0.205483294,137.232,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.129164356,0.8,0.745327352,0.115740681,1.105899549,0,58.72430725,0,614.3671087,0,86.32170654,50.64341309,13.80729317,16.8420294,133.1954454,0,0,313.5572211,5.166690113,1.106737102,12.5,0.155232055,26.6205,0.68,0.254672648,0.00E+00,18.60583606,0.625974581,0.198174373
15515.964,0.862879614,0.011633067,0.125487319,100.474,3.878777711,134.9927428,354.6398558,24.24254619,2.296511619,3.042039879,63.33671183,1.986970756,1.955651468,142.0363342,0.922295207,8.176891512,1.362777156,0.9844535,0.116152603,0.035933961,2.656824425,53.43624972,728.5293645,727.7732862,133.8697589,354.9497356,24.54006353,2.70918577,2.760287144,64.66345194,2.080240729,1.879537499,140.3210251,0.357705257,1.383613805,18.95258172,0.25052765,26.6354,1.116989426,0.0155465,0.901925332,1.337164147,0.358237071,0.660922918
58,0.49109052,0.095509622,0.413399857,78.8269,0,0,0,0,0,0,0,0,0,0,0.00E+00,2.1312,0.8,0.913629738,0.100499271,0.45562505,0,49.21875,0,737.9981499,0,427.3098982,0,163.2747456,0,0,147.413506,0,0,1.988924105,0.560600812,31.25,0.463459759,26.8063,0.56,0.086370262,0.00E+00,0,1.056851312,0.00E+00
370.1,0.274648679,0.309274874,0.416076447,32.1096,2.137,0.00E+00,0.00E+00,79.15833333,24.80833333,0.00E+00,0.00E+00,391.8875,0.00E+00,0.00E+00,0.276063532,5.528274439,2.969488981,0.347642038,0.029473832,2.999164335,8.890311728,14.80955331,495.8541667,482.0169779,0,83.01358234,112.3904924,10.10865874,116.8217317,0,159.6825127,0,0,0.709942625,2.598265486,12.05505927,0.341166078,26.812,0.793526829,0.652357962,0.00E+00,0.054750945,0.647390148,0.199405566
371.8,0.068356196,0.067193676,0.864450128,102.005,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.763485996,1.057523511,0.816012317,0.056620477,0.060548209,0,45.82549509,0,725.746096,0,362.294197,0,25.96028533,101.8650472,0,177.0734529,58.55311355,0,1.432619109,1.017911607,23.64013636,0.398673783,26.8159,0.097705977,0.183987683,0.00E+00,129.7459584,1.431100847,0.049488973
1589.82,0.215607132,0.135563546,0.648829322,32.1645,2.343,0,0,0,293,0,0,0,0,0,0.005496977,1.401638415,3.654633249,0.089597596,0.171450515,1.817700143,6.922118336,5.170929591,293,467.8019324,0,0,0,154.9927536,0,0,258.5676329,54.24154589,0,0.303764038,0.933841049,7.594690458,0.645147682,26.8312,0.298573863,0.910402404,0.00E+00,9.645508392,0.49654565,0.010812545
294.2,0.312421581,0.072354663,0.615223756,72.7938,0,0,0,0,0,0,0,0,0,0,0.00E+00,5.0328,0.8,0.293506737,0.025418226,0.105884603,0,63.0622659,0,914.2734657,136.7779783,644.4449458,0,0,0,133.0505415,0,0,0,1.19654004,1.692377758,31.25,0.620142027,26.8874,0.68,0.706493263,0.00E+00,0.074213061,0.68815494,0.057783821
421.68,0.809156574,0.00E+00,0.190843426,46.0291,1.42,0.00E+00,557.3441317,0.00E+00,97.63613815,45.22469841,0.00E+00,15.5126461,46.12033522,0.00E+00,0.542286947,5.314487917,1.601995189,1,0.340271845,0.00E+00,19.49018052,35.62680431,761.8379496,758.3964827,0,482.5812066,0,71.20414114,38.98569136,0,67.40875698,98.21668663,0,0.56269535,1.373987845,15.6128988,0.523406949,26.8937,1.223942672,0.00E+00,0.00E+00,0.395814887,0.454886731,0.234775185
91,0.559271343,0.193311582,0.247417074,89.7883,0,0,0,0,0,0,0,0,0,0,0.00E+00,2.700623797,0.8,0.402629557,0.025283873,1.772519084,0,57.63362092,0,655.5699374,228.7265136,0,21.6868476,0,0,61.99164927,0,0,343.1649269,11.21003311,1.252096475,31.25,0.097799511,26.9285,0.463088608,0.597370443,0.00E+00,0.87261722,0.776914539,0.416483516
2797.7,0.00E+00,0.035674893,0.964325107,43.4988,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.8,0.008212173,0.131521454,7.2006,0,61.40625,0,787.2992327,0,518.7723785,0,0,0,268.5268542,0,0,0,0.50324613,1.855140665,31.25,0.392372348,26.9566,0,0.991787827,0.00E+00,0,1.044327068,0.00E+00
2255.1,0.751608859,0.104131216,0.144259925,69.2651,1.887840087,5.659457679,376.7355363,1.786365133,61.93508252,122.3779412,3.639916566,7.835108135,88.3252095,3.84619607,0.78116587,7.919493411,2.052149298,0.8128701,0.190708666,0.594108231,12.04636014,23.89938587,672.1408131,675.5905894,5.521259505,384.2571847,1.742743922,63.56431402,119.3895969,3.551033523,7.6437828,86.16839813,3.752275892,0.168441128,1.263030466,12.41367971,0.330094944,26.9616,1.454971997,0.1871299,0.465171682,727.0643932,0.314725573,0.226508802
803.636,0.754822899,0.18950772,0.055669381,65.2973,2.68736564,5.181074822,768.9058084,15.32756223,0.00E+00,0.00E+00,35.81858588,0.00E+00,0.00E+00,23.34624583,0.723468115,2.665705469,2.029334264,0.962861695,0.172309234,0.690888825,2.581668587,12.58185809,848.5792771,806.4121579,3.736802473,658.3908461,21.72617188,1.506778393,0,52.33816763,0,4.119802161,64.59358928,18.74996889,3.538289658,6.489135282,0.911337032,27.0161,0.580576867,0.037138305,0.723468115,69.57896339,0.079526976,0.284019133
350.4,0.119383825,0.318356868,0.562259307,38.6805,0,0,0,0,0,0,0,0,0,0,0.00E+00,2.317736842,0.8,0.05210688,0.190814935,0.879069551,0,61.40625,0,911.2032258,0,31.54516129,6.851612903,0,0,0,0,0,872.8064516,0.169894514,0.421903188,31.25,0.752561404,27.0547,0.313157895,0.94789312,0.00E+00,0,0.212354627,0.065068493
327.9749,0.894298966,0.007436192,0.098264843,30.2763,1.775,0.00E+00,866,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.007881698,10.04011987,1.702971461,0.998277582,0.018502695,0.006269815,12.06109899,31.75210727,866,812.1382283,0,676.2476925,0,0,50.15290511,0,69.75973807,15.97789263,0,0.636553337,0.618716561,8.874950596,0.78015019,27.0687,1.45211875,0.001722418,0.00E+00,0.7987632,0.178768962,0.05422732
814.8,0.330551285,0.344068846,0.325379869,62.9719,0,0,0,0,0,0,0,0,0,0,0.00E+00,1.314167665,1.340443768,0.36476187,0.110545875,1.020390376,0,43.25710357,0,659.1722543,24.27745665,0,41.35953757,0,0,282.3306358,0,0,311.2046243,0.744771461,1.460364048,21.51469123,0.595168655,27.0728,0.350626566,0.63523813,0.00E+00,67.72828912,0.430361963,0.059020619
692.5,0.81496063,0.060547226,0.124492144,53.4418,2.300575046,127.0731559,449.2919154,6.357178994,0.00E+00,0.123241931,141.3386623,0.00E+00,0.00E+00,54.7662653,0.733219202,3.677542609,1.991114816,0.916878891,0.105160963,0.22708551,7.368278344,24.10383696,778.9504199,771.8177659,132.5639192,450.2255677,11.6355319,0,0.10130583,116.6921733,0,0,60.59926807,0.465928749,3.947899826,12.47347223,0.472501523,27.088,0.958481613,0.083121109,0.763019241,3.060280043,0.368180682,0.234945848
0,1,0.00E+00,0.00E+00,65.2203,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,1.746819444,1,0.163,0.00E+00,0,30.94639909,0,0,0,0,0,0,0,0,0,0,0,9.297138047,0,14.31172528,0,27.1003,0,0.00E+00,0.00E+00,11.88,0.00E+00,0
301.9,0.00E+00,0.256770064,0.743229936,114.668,0,0,0,0,0,0,0,0,0,0,0.00E+00,3.560946939,0.8,0.809638554,0.028554217,0.742047619,0,49.21875,0,667.3781866,0,366.7568988,56.5781866,0,0,154.9750329,0,0,89.06806833,5.157590361,1.120131267,12.5,0.357522877,27.1609,0.610612245,0.190361446,0.00E+00,102.0144578,1.454939759,0.129844319
1031.38,0.222830336,0.057173573,0.719996091,38.7805,2.315,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,733,0.001206333,0.845589293,0.83157621,0.104372958,0.189596632,0.177486155,7.090577462,60.89386655,733,700.3721032,0,0,0,0,0,84.03672934,0,0,616.3353739,0.301247723,0.415789686,30.97062385,0.580121968,27.2026,0.124329856,0.895627042,0.00E+00,12.276902,0.648014577,0.027807404
2706.597,0.581047098,0.193109418,0.225843484,95.222,1.757980262,56.4872132,582.8165271,35.18023472,0.00E+00,0.00E+00,53.04209006,0.00E+00,0.00E+00,33.55686129,0.55463271,0.00E+00,1.38085825,0.55463271,0.118342472,1.36895505,18.60603735,66.89486991,761.0829264,761.0829264,56.4872132,582.8165271,35.18023472,0,0,53.04209006,0,0,33.55686129,2.379089146,0.528386623,11.07105383,0.503035715,27.2047,0.00E+00,0.44536729,0.494127018,15.31783211,0.568824332,0.120956426
4738.7,0.813887402,0.045987752,0.140124846,44.148,2.27549957,43.1988544,431.1671735,49.27126794,0.00E+00,0.00E+00,117.0549466,1.622410013,0.00E+00,72.7589633,0.762251447,5.97534056,1.89375822,0.943799885,0.342401237,0.140810536,8.03287801,26.69015514,715.0736157,739.9461408,58.39818331,469.4553141,42.22649595,0,0,98.07818434,1.177383763,0,70.61057939,0.112656355,0.869536833,13.32324825,0.504470401,27.2254,1.362061628,0.056200115,0.747113724,9.727648274,0.287185237,0.369299597
341.1124,0.803651003,0.00E+00,0.196348997,58.3698,0,0,0,0,0,0,0,0,0,0,0.00E+00,3.935274081,1.659157555,1,0.065819806,0.00E+00,0,30.81902422,0,723.7460831,236.0278435,378.3600965,29.2819152,0,0,80.07622784,0,0,0,1.424413652,0.750940213,15.74148592,0.409732069,27.2553,1.203537025,0.00E+00,0.00E+00,0.41758774,0.890144829,0.035758301
201,0.840029042,0.038359148,0.12161181,58.8358,2.83,0.00E+00,0.00E+00,0.00E+00,222.2797927,14.09430052,0.00E+00,24.36994819,335.8331606,0.00E+00,0.960207702,4.527858229,1.770847222,0.960207702,0.133511865,0.084175574,4.931150658,30.26025337,596.5772021,596.5772021,0,0,0,222.2797927,14.09430052,0,24.36994819,335.8331606,0,0.480028906,0.79688125,8.4705218,0.00E+00,27.2779,1.224205004,0.039792298,0.960207702,0,0.347901341,0.649253731
93.9,0.580803571,0.00E+00,0.419196429,127.433,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.0088,0.8,1,0.154306948,0.00E+00,0,37.85240577,0,635.8060725,211.5014691,257.2536729,30.76199804,0,0,136.2889324,0,0,0,2.558582697,1.115691922,21.20074909,0.381015162,27.3206,0.68,0.00E+00,0.00E+00,0,1.107703197,0.004259851
0,1,0.00E+00,0.00E+00,54.8439,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,1.746819444,1,0.163,0.00E+00,0,30.94639909,0,0,0,0,0,0,0,0,0,0,0,5.851345624,0,14.31172528,0,27.3239,0,0.00E+00,0.00E+00,18.876,0.00E+00,0
683.6,0.066820276,0.217218266,0.715961458,47.918,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.517659429,0.8,0.029045178,0.194980171,1.072261284,0,61.40625,0,845.3547445,0,23.36058394,29.28467153,0,0,0,0,0,792.7094891,0.130048229,0.433886541,31.25,0.689104599,27.3413,0.069942857,0.970954822,0.00E+00,0,0.225167657,0.033645407
116.2,0.085727314,0.384404925,0.529867761,55.4474,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.179410345,0.8,0.077526736,0.133591157,1.808534568,0,62.10976265,0,212,0,0,212,0,0,0,0,0,0,1.120876608,0.716792711,31.25,0.702585104,27.3462,0.024034483,0.922473264,0.00E+00,0.60724013,0.298002206,0.227194492
216.3,0.526896552,0.100172414,0.372931034,118.104,0,0,0,0,0,0,0,0,0,0,0.00E+00,7.12607252,1.561805556,0.922072038,0.103858265,0.246849949,0,31.66877828,0,735.409601,78.50498753,453.0604738,19.60099751,0,0,85.41396509,0,0,98.82917706,1.288394148,5.227553091,16.00711427,0.550498753,27.374,1.327534722,0.077927962,0.00E+00,0,0.816657857,0.004623209
216.1,0.514491126,0.00E+00,0.485508874,59.5923,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.680113354,1.549528982,1,0.111113543,0.00E+00,0,31.65521858,0,730.8490373,104.3711594,482.6681688,35.26095862,0,0,0,0,0,108.5487505,0.958606747,0.867552461,16.82957204,0.557353544,27.4034,1.175276428,0.00E+00,0.00E+00,0.182718392,0.775497021,0.031004165
0,0.709733966,0.290266034,0.00E+00,71.72,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.8,0.382142857,0.030211429,1.002640748,0,62.39567757,0,984,0,984,0,0,0,0,0,0,0,3.422050866,0.655053173,31.25,1,27.4074,0,0.617857143,0.00E+00,21.62071714,0.00E+00,0
402.145,0.57740457,0.134834114,0.287761316,86.1769,0,0,0,0,0,0,0,0,0,0,0.00E+00,8.411916887,1.912611111,0.744240614,0.220970563,2.046885415,0,26.43931188,0,611.2247029,159.9788185,30.62212325,58.00505914,0,0,164.8683282,0,0,197.7503739,6.19033471,3.353465152,13.07113603,0.112077145,27.4189,1.292181823,0.255759386,0.00E+00,11.48580829,1.072272291,0.104034614
1119.6983,0.76939486,0.00E+00,0.23060514,134.959,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.989948729,1.499671797,1,0,0.00E+00,0,37.97101977,0,829.3124854,54.93866526,655.6833432,18.69535261,0,0,74.8489857,0,0,25.14613864,0.06745998,1.013218866,18.13792837,0.666344861,27.4824,1.128696128,0.00E+00,0.80651227,0,0.368085702,0.14265048
51.3,0.959259848,0.00E+00,0.040740152,89.4406,4.375,716,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,5.409349583,1.213402778,1,0.093021252,0.00E+00,2.052131199,64.10101035,716,716,716,0,0,0,0,0,0,0,0,0.151194542,0.713058552,20.60321639,0.00E+00,27.5021,0.922186111,0.00E+00,1,0,0.08316042,0.828460039
227.572,0.516748139,0.00E+00,0.483251861,43.6059,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.256188121,1.597320191,1,0.093845115,0.00E+00,0,25.12099402,0,716.0726258,77.7369937,283.5792722,26.2551646,0,0,71.55773645,0,0,256.9434588,1.05785399,0.755536162,8.589641842,0.278993508,27.5308,0.943180927,0.00E+00,0.00E+00,77.53183151,0.991771986,0.003515371
56,0.568595041,0.246280992,0.185123967,66.0892,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.37041888,1.484472448,0.92887931,0.089915589,0.402949935,0,34.09791557,0,782.899928,0,587.2829374,37.73650108,0,0,157.8804896,0,0,0,2.018489583,1.066219286,18.40425929,0.596832253,27.5514,1.080096743,0.07112069,0.00E+00,0.119271175,0.502873563,0.044642857
1223.27,0.86328352,0.02802021,0.10869627,59.8916,1.80492848,141.1701873,288.4261529,34.74603718,0.00E+00,0.00E+00,15.00010271,2.456777021,0.00E+00,186.2377435,0.682863247,5.249914766,1.859271524,0.98854573,0.221762685,0.00E+00,12.32035274,26.72235239,668.0370006,667.3295891,162.4561075,259.7448335,33.01883713,0,2.978454487,10.70338027,1.66113995,0,196.7668362,0.85272181,0.828355506,8.086270834,0.308351662,27.5622,1.34183125,0.01145427,0.677251082,193.7134891,0.327069669,0.003760413
1169.8,0.171421007,0.054338474,0.774240519,40.2071,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.12089649,0.8,0.083637423,0.19255567,0.73366187,0,55.48207627,0,639.2853147,0,0,0,0,0,460.2853147,0,0,179,0.267792303,0.772593449,27.96257967,0.600887069,27.5629,0.02490009,0.916362577,0.00E+00,0.744375102,0.642874415,0.020687297
515.92,0.798054915,0.052657926,0.149287159,37.478,2.549,375.6574924,0.00E+00,92.06116208,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.177859805,22.232691,2.169809008,0.948534065,0.022519581,0.08123889,6.248652346,24.3924682,467.7186544,446.564821,187.5897175,0,110.8390291,0,0,0,0,0,148.1360744,0.451253731,0.698078605,7.951734567,0.00E+00,27.5632,3.21555,0.051465935,0.00E+00,696.7105427,0.362736413,0.031613428
254.6207,0.00E+00,0.116005628,0.883994372,57.8955,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.8,0.060172523,0.170962901,2.153889455,0,61.40625,0,451.5287415,0,144.9793742,136.8112758,0,0,0,0,0,169.7380916,2.509120928,0.434425082,31.25,0.391065558,27.589,0.00E+00,0.939827477,0.00E+00,0,1.785684129,0.238835256
432.6,0.863124312,0.014737853,0.122137836,58.2942,1.664,110.7267684,0.00E+00,37.56218215,38.71937124,44.95469256,115.6749884,38.62135922,60.69810448,114.2082755,0.755388811,4.614078194,1.244571979,0.969603807,0.143699303,0.016514228,14.21631237,62.86949953,561.165742,561.165742,110.7267684,0,37.56218215,38.71937124,44.95469256,115.6749884,38.62135922,60.69810448,114.2082755,4.832240518,0.647548611,20.27085936,0.00E+00,27.5891,0.894794444,0.030396193,0.829225505,0,0.375696941,0.450069348
5714.2,0.234219454,0.06088941,0.704891137,33.963,1.766535887,0,0,0,0,0,0,0,0,0,0.011593183,0.468780756,1.747088121,0.084831967,0.172203091,1.414399878,12.59629115,29.12489066,0,731.3913514,203.0664501,393.9789588,36.29380367,0,0,52.68971919,0,0,45.36241974,0.189157483,4.54973011,14.66850116,0.734589349,27.5989,0.102663441,0.915168033,0.00E+00,6.043216975,0.349102897,0.011777677
152.1,0.80641738,0.062353327,0.131229293,107.445,2.35,148.1395349,0.00E+00,159.627907,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.164791549,8.746015828,1.468048819,0.63247703,0.051011938,0.485656685,7.23585058,44.82490897,307.7674419,661.5752123,42.03715914,338.0008941,33.60125168,0,0,120.4694345,0,0,127.466473,5.640631238,1.857126565,25.04413627,0.400023668,27.6005,1.482311962,0.36752297,0.00E+00,17.52495397,0.475342209,0.160552268
